"V1","V2"
"Display-Direct-Affiliate-Organic Search-Social",8
"Display-Direct-Affiliate-Organic Search-Display",6
"Display-Direct-Affiliate-Organic Search-Affiliate",2
"Display-Direct-Affiliate-Organic Search-Paid Search",167
"Display-Direct-Affiliate-Organic Search",48
"Display-Direct-Paid Search-Direct",13660
"Display-Direct-Paid Search-Direct-Social",1799
"Display-Direct-Paid Search-Direct-Display",1156
"Display-Direct-Paid Search-Direct-Affiliate",714
"Display-Direct-Paid Search-Direct-Paid Search",9298
"Display-Direct-Paid Search-Direct-Organic Search",555
"Display-Direct-Paid Search-Social",40038
"Display-Direct-Paid Search-Display-Direct",3705
"Display-Direct-Paid Search-Display-Social",3535
"Display-Direct-Paid Search-Display",1452
"Display-Direct-Paid Search-Display-Affiliate",514
"Display-Direct-Paid Search-Display-Paid Search",7051
"Display-Direct-Paid Search-Display-Organic Search",2676
"Display-Direct-Paid Search-Affiliate-Direct",289
"Display-Direct-Paid Search-Affiliate-Social",235
"Display-Direct-Paid Search-Affiliate-Display",178
"Display-Direct-Paid Search-Affiliate",1126
"Display-Direct-Paid Search-Affiliate-Paid Search",827
"Display-Direct-Paid Search-Affiliate-Organic Search",57
"Display-Direct-Paid Search-Direct",7101
"Display-Direct-Paid Search-Social",14563
"Display-Direct-Paid Search-Display",6056
"Display-Direct-Paid Search-Affiliate",615
"Display-Direct-Paid Search",36422
"Display-Direct-Paid Search-Organic Search",3026
"Display-Direct-Paid Search-Organic Search-Direct",1859
"Display-Direct-Paid Search-Organic Search-Social",202
"Display-Direct-Paid Search-Organic Search-Display",98
"Display-Direct-Paid Search-Organic Search-Affiliate",21
"Display-Direct-Paid Search-Organic Search-Paid Search",4396
"Display-Direct-Paid Search-Organic Search",1126
"Display-Direct-Organic Search-Direct",2518
"Display-Direct-Organic Search-Direct-Social",214
"Display-Direct-Organic Search-Direct-Display",143
"Display-Direct-Organic Search-Direct-Affiliate",58
"Display-Direct-Organic Search-Direct-Paid Search",959
"Display-Direct-Organic Search-Direct-Organic Search",281
"Display-Direct-Organic Search-Social",337
"Display-Direct-Organic Search-Display-Direct",30
"Display-Direct-Organic Search-Display-Social",30
"Display-Direct-Organic Search-Display",18
"Display-Direct-Organic Search-Display-Affiliate",3
"Display-Direct-Organic Search-Display-Paid Search",41
"Display-Direct-Organic Search-Display-Organic Search",47
"Display-Direct-Organic Search-Affiliate-Direct",5
"Display-Direct-Organic Search-Affiliate-Social",1
"Display-Direct-Organic Search-Affiliate-Display",4
"Display-Direct-Organic Search-Affiliate",8
"Display-Direct-Organic Search-Affiliate-Paid Search",15
"Display-Direct-Organic Search-Affiliate-Organic Search",3
"Display-Direct-Organic Search-Paid Search-Direct",488
"Display-Direct-Organic Search-Paid Search-Social",1253
"Display-Direct-Organic Search-Paid Search-Display",373
"Display-Direct-Organic Search-Paid Search-Affiliate",55
"Display-Direct-Organic Search-Paid Search",2645
"Display-Direct-Organic Search-Paid Search-Organic Search",995
"Display-Direct-Organic Search-Direct",372
"Display-Direct-Organic Search-Social",72
"Display-Direct-Organic Search-Display",44
"Display-Direct-Organic Search-Affiliate",16
"Display-Direct-Organic Search-Paid Search",962
"Display-Direct-Organic Search",481
"Display-Direct-Social",98184
"Display-Direct-Display-Direct",1648
"Display-Direct-Display-Direct-Social",417
"Display-Direct-Display-Direct-Display",611
"Display-Direct-Display-Direct-Affiliate",175
"Display-Direct-Display-Direct-Paid Search",1489
"Display-Direct-Display-Direct-Organic Search",141
"Display-Direct-Display-Direct-Social",1606
"Display-Direct-Display-Direct-Display-Direct",1016
"Display-Direct-Display-Direct-Display-Social",443
"Display-Direct-Display-Direct-Display",317
"Display-Direct-Display-Direct-Display-Affiliate",80
"Display-Direct-Display-Direct-Display-Paid Search",894
"Display-Direct-Display-Direct-Display-Organic Search",287
"Display-Direct-Display-Direct-Affiliate-Direct",51
"Display-Direct-Display-Direct-Affiliate-Social",33
"Display-Direct-Display-Direct-Affiliate-Display",47
"Display-Direct-Display-Direct-Affiliate",233
"Display-Direct-Display-Direct-Affiliate-Paid Search",219
"Display-Direct-Display-Direct-Affiliate-Organic Search",11
"Display-Direct-Display-Direct-Paid Search-Direct",743
"Display-Direct-Display-Direct-Paid Search-Social",970
"Display-Direct-Display-Direct-Paid Search-Display",721
"Display-Direct-Display-Direct-Paid Search-Affiliate",62
"Display-Direct-Display-Direct-Paid Search",1765
"Display-Direct-Display-Direct-Paid Search-Organic Search",171
"Display-Direct-Display-Direct-Organic Search-Direct",149
"Display-Direct-Display-Direct-Organic Search-Social",10
"Display-Direct-Display-Direct-Organic Search-Display",10
"Display-Direct-Display-Direct-Organic Search-Affiliate",3
"Display-Direct-Display-Direct-Organic Search-Paid Search",202
"Display-Direct-Display-Direct-Organic Search",77
"Display-Direct-Display-Social",13617
"Display-Direct-Display-Direct",481
"Display-Direct-Display-Direct-Social",133
"Display-Direct-Display-Direct-Display",272
"Display-Direct-Display-Direct-Affiliate",91
"Display-Direct-Display-Direct-Paid Search",336
"Display-Direct-Display-Direct-Organic Search",52
"Display-Direct-Display-Social",1451
"Display-Direct-Display-Direct",201
"Display-Direct-Display-Social",253
"Display-Direct-Display",387
"Display-Direct-Display-Affiliate",56
"Display-Direct-Display-Paid Search",342
"Display-Direct-Display-Organic Search",159
"Display-Direct-Display-Affiliate-Direct",58
"Display-Direct-Display-Affiliate-Social",18
"Display-Direct-Display-Affiliate-Display",38
"Display-Direct-Display-Affiliate",169
"Display-Direct-Display-Affiliate-Paid Search",98
"Display-Direct-Display-Affiliate-Organic Search",8
"Display-Direct-Display-Paid Search-Direct",196
"Display-Direct-Display-Paid Search-Social",422
"Display-Direct-Display-Paid Search-Display",551
"Display-Direct-Display-Paid Search-Affiliate",28
"Display-Direct-Display-Paid Search",771
"Display-Direct-Display-Paid Search-Organic Search",100
"Display-Direct-Display-Organic Search-Direct",171
"Display-Direct-Display-Organic Search-Social",32
"Display-Direct-Display-Organic Search-Display",39
"Display-Direct-Display-Organic Search-Affiliate",1
"Display-Direct-Display-Organic Search-Paid Search",575
"Display-Direct-Display-Organic Search",154
"Display-Direct-Display-Affiliate-Direct",89
"Display-Direct-Display-Affiliate-Direct-Social",24
"Display-Direct-Display-Affiliate-Direct-Display",43
"Display-Direct-Display-Affiliate-Direct-Affiliate",27
"Display-Direct-Display-Affiliate-Direct-Paid Search",50
"Display-Direct-Display-Affiliate-Direct-Organic Search",4
"Display-Direct-Display-Affiliate-Social",141
"Display-Direct-Display-Affiliate-Display-Direct",40
"Display-Direct-Display-Affiliate-Display-Social",64
"Display-Direct-Display-Affiliate-Display",41
"Display-Direct-Display-Affiliate-Display-Affiliate",27
"Display-Direct-Display-Affiliate-Display-Paid Search",88
"Display-Direct-Display-Affiliate-Display-Organic Search",21
"Display-Direct-Display-Affiliate-Direct",110
"Display-Direct-Display-Affiliate-Social",133
"Display-Direct-Display-Affiliate-Display",162
"Display-Direct-Display-Affiliate",325
"Display-Direct-Display-Affiliate-Paid Search",244
"Display-Direct-Display-Affiliate-Organic Search",14
"Display-Direct-Display-Affiliate-Paid Search-Direct",68
"Display-Direct-Display-Affiliate-Paid Search-Social",138
"Display-Direct-Display-Affiliate-Paid Search-Display",71
"Display-Direct-Display-Affiliate-Paid Search-Affiliate",46
"Display-Direct-Display-Affiliate-Paid Search",302
"Display-Direct-Display-Affiliate-Paid Search-Organic Search",40
"Display-Direct-Display-Affiliate-Organic Search-Direct",9
"Display-Direct-Display-Affiliate-Organic Search-Paid Search",34
"Display-Direct-Display-Affiliate-Organic Search",8
"Display-Direct-Display-Paid Search-Direct",912
"Display-Direct-Display-Paid Search-Direct-Social",296
"Display-Direct-Display-Paid Search-Direct-Display",378
"Display-Direct-Display-Paid Search-Direct-Affiliate",92
"Display-Direct-Display-Paid Search-Direct-Paid Search",968
"Display-Direct-Display-Paid Search-Direct-Organic Search",64
"Display-Direct-Display-Paid Search-Social",5950
"Display-Direct-Display-Paid Search-Display-Direct",829
"Display-Direct-Display-Paid Search-Display-Social",1267
"Display-Direct-Display-Paid Search-Display",533
"Display-Direct-Display-Paid Search-Display-Affiliate",126
"Display-Direct-Display-Paid Search-Display-Paid Search",3171
"Display-Direct-Display-Paid Search-Display-Organic Search",526
"Display-Direct-Display-Paid Search-Affiliate-Direct",23
"Display-Direct-Display-Paid Search-Affiliate-Social",24
"Display-Direct-Display-Paid Search-Affiliate-Display",29
"Display-Direct-Display-Paid Search-Affiliate",74
"Display-Direct-Display-Paid Search-Affiliate-Paid Search",97
"Display-Direct-Display-Paid Search-Affiliate-Organic Search",8
"Display-Direct-Display-Paid Search-Direct",747
"Display-Direct-Display-Paid Search-Social",2059
"Display-Direct-Display-Paid Search-Display",1566
"Display-Direct-Display-Paid Search-Affiliate",67
"Display-Direct-Display-Paid Search",4670
"Display-Direct-Display-Paid Search-Organic Search",546
"Display-Direct-Display-Paid Search-Organic Search-Direct",196
"Display-Direct-Display-Paid Search-Organic Search-Social",28
"Display-Direct-Display-Paid Search-Organic Search-Display",31
"Display-Direct-Display-Paid Search-Organic Search-Affiliate",2
"Display-Direct-Display-Paid Search-Organic Search-Paid Search",812
"Display-Direct-Display-Paid Search-Organic Search",193
"Display-Direct-Display-Organic Search-Direct",734
"Display-Direct-Display-Organic Search-Direct-Social",155
"Display-Direct-Display-Organic Search-Direct-Display",170
"Display-Direct-Display-Organic Search-Direct-Affiliate",48
"Display-Direct-Display-Organic Search-Direct-Paid Search",637
"Display-Direct-Display-Organic Search-Direct-Organic Search",116
"Display-Direct-Display-Organic Search-Social",308
"Display-Direct-Display-Organic Search-Display-Direct",38
"Display-Direct-Display-Organic Search-Display-Social",30
"Display-Direct-Display-Organic Search-Display",28
"Display-Direct-Display-Organic Search-Display-Affiliate",4
"Display-Direct-Display-Organic Search-Display-Paid Search",62
"Display-Direct-Display-Organic Search-Display-Organic Search",72
"Display-Direct-Display-Organic Search-Affiliate-Direct",2
"Display-Direct-Display-Organic Search-Affiliate-Social",3
"Display-Direct-Display-Organic Search-Affiliate-Display",3
"Display-Direct-Display-Organic Search-Affiliate",8
"Display-Direct-Display-Organic Search-Affiliate-Paid Search",13
"Display-Direct-Display-Organic Search-Affiliate-Organic Search",4
"Display-Direct-Display-Organic Search-Paid Search-Direct",344
"Display-Direct-Display-Organic Search-Paid Search-Social",1421
"Display-Direct-Display-Organic Search-Paid Search-Display",541
"Display-Direct-Display-Organic Search-Paid Search-Affiliate",37
"Display-Direct-Display-Organic Search-Paid Search",2944
"Display-Direct-Display-Organic Search-Paid Search-Organic Search",1063
"Display-Direct-Display-Organic Search-Direct",167
"Display-Direct-Display-Organic Search-Social",70
"Display-Direct-Display-Organic Search-Display",57
"Display-Direct-Display-Organic Search-Affiliate",7
"Display-Direct-Display-Organic Search-Paid Search",1072
"Display-Direct-Display-Organic Search",430
"Display-Direct-Affiliate-Direct",770
"Display-Direct-Affiliate-Direct-Social",180
"Display-Direct-Affiliate-Direct-Display",164
"Display-Direct-Affiliate-Direct-Affiliate",169
"Display-Direct-Affiliate-Direct-Paid Search",493
"Display-Direct-Affiliate-Direct-Organic Search",51
"Display-Direct-Affiliate-Direct-Social",542
"Display-Direct-Affiliate-Direct-Display-Direct",96
"Display-Direct-Affiliate-Direct-Display-Social",55
"Display-Direct-Affiliate-Direct-Display",54
"Display-Direct-Affiliate-Direct-Display-Affiliate",18
"Display-Direct-Affiliate-Direct-Display-Paid Search",153
"Display-Direct-Affiliate-Direct-Display-Organic Search",37
"Display-Direct-Affiliate-Direct-Affiliate-Direct",158
"Display-Direct-Affiliate-Direct-Affiliate-Social",59
"Display-Direct-Affiliate-Direct-Affiliate-Display",62
"Display-Direct-Affiliate-Direct-Affiliate",211
"Display-Direct-Affiliate-Direct-Affiliate-Paid Search",253
"Display-Direct-Affiliate-Direct-Affiliate-Organic Search",23
"Display-Direct-Affiliate-Direct-Paid Search-Direct",276
"Display-Direct-Affiliate-Direct-Paid Search-Social",273
"Display-Direct-Affiliate-Direct-Paid Search-Display",130
"Display-Direct-Affiliate-Direct-Paid Search-Affiliate",49
"Display-Direct-Affiliate-Direct-Paid Search",479
"Display-Direct-Affiliate-Direct-Paid Search-Organic Search",44
"Display-Direct-Affiliate-Direct-Organic Search-Direct",56
"Display-Direct-Affiliate-Direct-Organic Search-Social",3
"Display-Direct-Affiliate-Direct-Organic Search-Display",4
"Display-Direct-Affiliate-Direct-Organic Search-Paid Search",71
"Display-Direct-Affiliate-Direct-Organic Search",28
"Display-Direct-Affiliate-Social",4663
"Display-Direct-Affiliate-Display-Direct",180
"Display-Direct-Affiliate-Display-Direct-Social",60
"Display-Direct-Affiliate-Display-Direct-Display",55
"Display-Direct-Affiliate-Display-Direct-Affiliate",73
"Display-Direct-Affiliate-Display-Direct-Paid Search",135
"Display-Direct-Affiliate-Display-Direct-Organic Search",15
"Display-Direct-Affiliate-Display-Social",740
"Display-Direct-Affiliate-Display-Direct",68
"Display-Direct-Affiliate-Display-Social",60
"Display-Direct-Affiliate-Display",61
"Display-Direct-Affiliate-Display-Affiliate",52
"Display-Direct-Affiliate-Display-Paid Search",80
"Display-Direct-Affiliate-Display-Organic Search",32
"Display-Direct-Affiliate-Display-Affiliate-Direct",27
"Display-Direct-Affiliate-Display-Affiliate-Social",21
"Display-Direct-Affiliate-Display-Affiliate-Display",26
"Display-Direct-Affiliate-Display-Affiliate",87
"Display-Direct-Affiliate-Display-Affiliate-Paid Search",45
"Display-Direct-Affiliate-Display-Affiliate-Organic Search",3
"Display-Direct-Affiliate-Display-Paid Search-Direct",145
"Display-Direct-Affiliate-Display-Paid Search-Social",235
"Display-Direct-Affiliate-Display-Paid Search-Display",256
"Display-Direct-Affiliate-Display-Paid Search-Affiliate",20
"Display-Direct-Affiliate-Display-Paid Search",409
"Display-Direct-Affiliate-Display-Paid Search-Organic Search",51
"Display-Direct-Affiliate-Display-Organic Search-Direct",64
"Display-Direct-Affiliate-Display-Organic Search-Social",9
"Display-Direct-Affiliate-Display-Organic Search-Display",7
"Display-Direct-Affiliate-Display-Organic Search-Affiliate",1
"Display-Direct-Affiliate-Display-Organic Search-Paid Search",239
"Display-Direct-Affiliate-Display-Organic Search",71
"Display-Direct-Affiliate-Direct",913
"Display-Direct-Affiliate-Direct-Social",397
"Display-Direct-Affiliate-Direct-Display",197
"Display-Direct-Affiliate-Direct-Affiliate",466
"Display-Direct-Affiliate-Direct-Paid Search",368
"Display-Direct-Affiliate-Direct-Organic Search",69
"Display-Direct-Affiliate-Social",4206
"Display-Direct-Affiliate-Display-Direct",433
"Display-Direct-Affiliate-Display-Social",405
"Display-Direct-Affiliate-Display",260
"Display-Direct-Affiliate-Display-Affiliate",242
"Display-Direct-Affiliate-Display-Paid Search",575
"Display-Direct-Affiliate-Display-Organic Search",254
"Display-Direct-Affiliate-Direct",1206
"Display-Direct-Affiliate-Social",1697
"Display-Direct-Affiliate-Display",1178
"Display-Direct-Affiliate",2816
"Display-Direct-Affiliate-Paid Search",1776
"Display-Direct-Affiliate-Organic Search",237
"Display-Direct-Affiliate-Paid Search-Direct",607
"Display-Direct-Affiliate-Paid Search-Social",1371
"Display-Direct-Affiliate-Paid Search-Display",584
"Display-Direct-Affiliate-Paid Search-Affiliate",744
"Display-Direct-Affiliate-Paid Search",1942
"Display-Direct-Affiliate-Paid Search-Organic Search",208
"Display-Direct-Affiliate-Organic Search-Direct",125
"Display-Direct-Affiliate-Organic Search-Social",34
"Display-Direct-Affiliate-Organic Search-Display",15
